Track_ID | 등번호 | 유니폼 | 첫등장프레임
19539 | 39 | AWAY | frame_3927
19548 | 24 | HOME | frame_3929
19552 | 5 | HOME | frame_3929
19606 | 18 | HOME | frame_3938
19622 | 5 | AWAY | frame_3949
19648 | 19 | HOME | frame_3958
19669 | 1 | AWAY | frame_3963
19670 | 71 | AWAY | frame_3963
19671 | 11 | AWAY | frame_3963
19682 | 5 | HOME | frame_3968
19694 | 25 | HOME | frame_3971
19702 | 11 | HOME | frame_3974
19709 | 7 | HOME | frame_3976
19720 | 9 | HOME | frame_3978
19723 | 9 | AWAY | frame_3978
19763 | 25 | HOME | frame_3983
19773 | 2 | AWAY | frame_3984
19781 | 22 | AWAY | frame_3986
19793 | 11 | AWAY | frame_3988
19800 | 17 | AWAY | frame_3989
19845 | 9 | HOME | frame_3994
19865 | 91 | AWAY | frame_3997
19867 | 7 | HOME | frame_3997
19905 | 17 | AWAY | frame_4002
19932 | 27 | AWAY | frame_4007
19937 | 25 | HOME | frame_4007
19943 | 17 | AWAY | frame_4009
20002 | 25 | HOME | frame_4016
20042 | 5 | AWAY | frame_4022
20082 | 77 | HOME | frame_4028
20106 | 7 | AWAY | frame_4033
20123 | 2 | HOME | frame_4037
20149 | 9 | HOME | frame_4043
20167 | 7 | HOME | frame_4045
20180 | 7 | HOME | frame_4048
20331 | 25 | AWAY | frame_4070
20357 | 29 | HOME | frame_4073
20360 | 9 | AWAY | frame_4073
20362 | 3 | AWAY | frame_4074
20395 | 25 | HOME | frame_4078
20399 | 8 | HOME | frame_4079
20426 | 20 | AWAY | frame_4083
20441 | 3 | AWAY | frame_4086
20488 | 7 | AWAY | frame_4091
20525 | 78 | AWAY | frame_4104
20528 | 4 | HOME | frame_4108
20550 | 55 | AWAY | frame_4110
20561 | 20 | AWAY | frame_4112
20568 | 7 | AWAY | frame_4113
20580 | 8 | AWAY | frame_4115
20587 | 11 | AWAY | frame_4116
20594 | 2 | HOME | frame_4118
20596 | 10 | AWAY | frame_4118
20599 | 8 | AWAY | frame_4119
20600 | 8 | AWAY | frame_4119
20609 | 10 | AWAY | frame_4121
20610 | 10 | AWAY | frame_4121
20613 | 1 | AWAY | frame_4126
20623 | 78 | HOME | frame_4131
20624 | 11 | AWAY | frame_4133
20633 | 10 | AWAY | frame_4138
20637 | 29 | HOME | frame_4138
20641 | 7 | HOME | frame_4139
20678 | 2 | HOME | frame_4142
20693 | 6 | HOME | frame_4146
20731 | 5 | HOME | frame_4152
20738 | 23 | HOME | frame_4153
20778 | 2 | HOME | frame_4159
20849 | 71 | AWAY | frame_4171
20879 | 29 | HOME | frame_4182
20885 | 2 | AWAY | frame_4184
20896 | 51 | HOME | frame_4187
20897 | 88 | AWAY | frame_4188
20898 | 5 | AWAY | frame_4188
20906 | 1 | AWAY | frame_4189
20920 | 3 | AWAY | frame_4191
20922 | 10 | AWAY | frame_4191
20928 | 4 | AWAY | frame_4192
20929 | 4 | HOME | frame_4193
20933 | 23 | AWAY | frame_4194
20936 | 92 | HOME | frame_4194
20975 | 10 | AWAY | frame_4205
20991 | 11 | HOME | frame_4208
20993 | 9 | AWAY | frame_4208
20994 | 19 | AWAY | frame_4208
21027 | 81 | AWAY | frame_4211
21044 | 19 | AWAY | frame_4213
21050 | 25 | AWAY | frame_4214
21053 | 1 | AWAY | frame_4214
21055 | 1 | AWAY | frame_4214
21063 | 8 | HOME | frame_4216
21066 | 1 | AWAY | frame_4216
21112 | 57 | HOME | frame_4223
21115 | 20 | AWAY | frame_4225
21119 | 14 | HOME | frame_4226
21124 | 18 | AWAY | frame_4227
21140 | 23 | HOME | frame_4229
21147 | 25 | HOME | frame_4229
21169 | 28 | HOME | frame_4231
21174 | 18 | AWAY | frame_4231
21193 | 21 | HOME | frame_4233
21208 | 2 | HOME | frame_4234
21230 | 21 | HOME | frame_4238
21235 | 30 | AWAY | frame_4239
21236 | 14 | HOME | frame_4239
21240 | 19 | HOME | frame_4239
21254 | 4 | AWAY | frame_4241
21264 | 17 | AWAY | frame_4244
21266 | 9 | HOME | frame_4244
21267 | 1 | HOME | frame_4244
21273 | 11 | HOME | frame_4246
21274 | 11 | AWAY | frame_4246
21275 | 23 | AWAY | frame_4246
21284 | 25 | HOME | frame_4248
21316 | 3 | HOME | frame_4252
21317 | 1 | AWAY | frame_4252
21345 | 2 | AWAY | frame_4256
21348 | 20 | AWAY | frame_4257
21368 | 11 | AWAY | frame_4263
21369 | 1 | AWAY | frame_4264
21372 | 1 | AWAY | frame_4268
21395 | 3 | AWAY | frame_4273
21401 | 29 | HOME | frame_4274
21403 | 11 | AWAY | frame_4274
21417 | 2 | AWAY | frame_4276
21424 | 6 | HOME | frame_4278
21427 | 3 | AWAY | frame_4279
21439 | 1 | HOME | frame_428
21445 | 2 | HOME | frame_4280
21452 | 25 | HOME | frame_4281
21453 | 36 | HOME | frame_4281
21456 | 8 | HOME | frame_4282
21489 | 7 | AWAY | frame_4289
21535 | 29 | HOME | frame_4294
21537 | 9 | HOME | frame_4294
21539 | 9 | AWAY | frame_4294
21560 | 9 | AWAY | frame_4296
21564 | 9 | AWAY | frame_4297
21570 | 6 | AWAY | frame_4297
21590 | 22 | AWAY | frame_430
21642 | 1 | AWAY | frame_4305
21658 | 12 | AWAY | frame_4308
21717 | 17 | AWAY | frame_4317
21721 | 25 | HOME | frame_4317
21725 | 9 | AWAY | frame_4318
21729 | 14 | AWAY | frame_4319
21751 | 9 | AWAY | frame_4323
21753 | 24 | AWAY | frame_4323
21770 | 11 | AWAY | frame_4325
21774 | 9 | AWAY | frame_4325
21777 | 5 | AWAY | frame_4326
21778 | 7 | HOME | frame_4326
21780 | 9 | AWAY | frame_4326
21793 | 5 | AWAY | frame_4331
21794 | 5 | AWAY | frame_4331
21840 | 25 | HOME | frame_4341
21857 | 24 | AWAY | frame_4344
21859 | 7 | AWAY | frame_4345
21867 | 9 | HOME | frame_4347
21869 | 27 | AWAY | frame_4347
21920 | 1 | AWAY | frame_4354
21925 | 9 | HOME | frame_4355
21928 | 24 | HOME | frame_4355
21943 | 9 | AWAY | frame_4359
21989 | 11 | AWAY | frame_4367
22027 | 9 | AWAY | frame_4373
22028 | 2 | AWAY | frame_4373
22037 | 23 | AWAY | frame_4374
22040 | 41 | HOME | frame_4375
22042 | 1 | AWAY | frame_4375
22045 | 2 | AWAY | frame_4376
22050 | 18 | AWAY | frame_4377
22082 | 5 | AWAY | frame_4386
22088 | 3 | AWAY | frame_4389
22103 | 7 | AWAY | frame_4392
22104 | 2 | HOME | frame_4392
22109 | 11 | AWAY | frame_4393
22112 | 30 | HOME | frame_4394
22115 | 75 | AWAY | frame_4394
22124 | 30 | AWAY | frame_4396
22147 | 30 | AWAY | frame_4399
22150 | 10 | AWAY | frame_4399
22153 | 1 | AWAY | frame_4399
22167 | 96 | AWAY | frame_4400
22177 | 7 | AWAY | frame_4401
22194 | 9 | AWAY | frame_4404
22202 | 88 | AWAY | frame_4405
22208 | 4 | HOME | frame_4407
22210 | 5 | AWAY | frame_4408
22211 | 37 | AWAY | frame_4408
22213 | 11 | AWAY | frame_4408
22215 | 9 | AWAY | frame_4409
22222 | 25 | HOME | frame_4411
22223 | 4 | AWAY | frame_4412
22230 | 9 | AWAY | frame_4415
22234 | 91 | AWAY | frame_4418
22247 | 87 | AWAY | frame_4421
22249 | 2 | HOME | frame_4422
22256 | 14 | HOME | frame_4423
22282 | 6 | AWAY | frame_4428
22289 | 9 | HOME | frame_4429
22292 | 23 | AWAY | frame_443
22297 | 6 | AWAY | frame_4431
22327 | 31 | HOME | frame_4438
22362 | 61 | HOME | frame_4444
22379 | 9 | HOME | frame_4447
22380 | 23 | HOME | frame_4447
22426 | 1 | AWAY | frame_4453
22431 | 9 | HOME | frame_4453
22435 | 10 | AWAY | frame_4454
22442 | 17 | AWAY | frame_4454
22443 | 2 | AWAY | frame_4454
22456 | 4 | HOME | frame_4456
22486 | 24 | AWAY | frame_4459
22532 | 7 | HOME | frame_4465
22552 | 9 | HOME | frame_4467
22616 | 5 | HOME | frame_4473
22644 | 2 | HOME | frame_4478
22665 | 3 | AWAY | frame_4481
22666 | 22 | HOME | frame_4481
22677 | 5 | HOME | frame_4482
22681 | 3 | HOME | frame_4482
22684 | 5 | AWAY | frame_4483
22694 | 23 | AWAY | frame_4484
22698 | 5 | AWAY | frame_4484
22699 | 7 | AWAY | frame_4484
22745 | 7 | HOME | frame_4491
22794 | 9 | AWAY | frame_4498
22823 | 25 | HOME | frame_4501
22825 | 1 | AWAY | frame_4501
22844 | 2 | AWAY | frame_4503
22847 | 16 | HOME | frame_4504
22851 | 1 | AWAY | frame_4504
22859 | 4 | HOME | frame_4506
22872 | 23 | HOME | frame_4507
22896 | 25 | HOME | frame_4511
22900 | 2 | AWAY | frame_4511
22903 | 22 | HOME | frame_4511
22908 | 23 | AWAY | frame_4513
22914 | 1 | AWAY | frame_4513
22917 | 19 | AWAY | frame_4514
22924 | 11 | HOME | frame_4517
22931 | 3 | HOME | frame_4518
22933 | 13 | HOME | frame_4518
22936 | 9 | AWAY | frame_4519
22938 | 17 | AWAY | frame_4519
22955 | 9 | AWAY | frame_4523
22956 | 22 | AWAY | frame_4523
22966 | 11 | AWAY | frame_4526
22968 | 25 | HOME | frame_4526
22992 | 52 | AWAY | frame_4531
22993 | 9 | AWAY | frame_4531
22994 | 1 | AWAY | frame_4531
23001 | 50 | AWAY | frame_4533
23004 | 25 | HOME | frame_4533
23005 | 23 | HOME | frame_4533
23018 | 19 | AWAY | frame_4537
23020 | 23 | AWAY | frame_4537
23023 | 9 | AWAY | frame_4537
23024 | 23 | AWAY | frame_4538
23030 | 1 | AWAY | frame_4539
23031 | 7 | AWAY | frame_4539
23034 | 7 | AWAY | frame_454
23040 | 1 | AWAY | frame_4541
23057 | 29 | AWAY | frame_4543
23108 | 23 | AWAY | frame_4557
23125 | 27 | HOME | frame_4559
23142 | 9 | AWAY | frame_4561
23179 | 9 | AWAY | frame_4568
23180 | 9 | HOME | frame_4568
23181 | 8 | AWAY | frame_4568
23308 | 13 | AWAY | frame_4594
23321 | 23 | HOME | frame_4596
23345 | 29 | HOME | frame_4599
23377 | 51 | HOME | frame_4602
23381 | 16 | HOME | frame_4602
23394 | 5 | AWAY | frame_4604
23396 | 2 | AWAY | frame_4604
23416 | 1 | HOME | frame_4608
23421 | 8 | HOME | frame_4609
23453 | 58 | HOME | frame_4613
23464 | 7 | HOME | frame_4614
23506 | 32 | AWAY | frame_4621
23538 | 7 | HOME | frame_4625
23583 | 23 | AWAY | frame_4630
23591 | 11 | AWAY | frame_4631
23600 | 9 | HOME | frame_4632
23615 | 72 | AWAY | frame_4634
23618 | 60 | HOME | frame_4635
23624 | 25 | HOME | frame_4636
23633 | 44 | HOME | frame_4637
23653 | 3 | AWAY | frame_4639
23677 | 9 | HOME | frame_4641
23686 | 20 | AWAY | frame_4642
23687 | 2 | AWAY | frame_4642
23729 | 5 | AWAY | frame_4647
23730 | 7 | AWAY | frame_4647
23738 | 5 | AWAY | frame_4649
23850 | 25 | HOME | frame_4663
23853 | 23 | AWAY | frame_4664
23860 | 5 | HOME | frame_4666
23900 | 11 | AWAY | frame_4672
23906 | 7 | AWAY | frame_4673
23945 | 2 | AWAY | frame_4679
23956 | 99 | AWAY | frame_4681
23965 | 4 | AWAY | frame_4682
23986 | 16 | HOME | frame_4685
24026 | 2 | HOME | frame_4691
24041 | 57 | HOME | frame_4693
24058 | 24 | HOME | frame_4695
24066 | 9 | HOME | frame_4696
24096 | 9 | AWAY | frame_4701
24098 | 9 | AWAY | frame_4701
24113 | 22 | AWAY | frame_4704
24116 | 24 | AWAY | frame_4705
24121 | 11 | AWAY | frame_4705
24123 | 23 | AWAY | frame_4706
24146 | 9 | AWAY | frame_4709
24191 | 5 | AWAY | frame_4715
24213 | 13 | AWAY | frame_4718
24250 | 1 | HOME | frame_4723
24252 | 5 | HOME | frame_4723
24259 | 1 | AWAY | frame_4724
24262 | 5 | AWAY | frame_4725
24264 | 23 | AWAY | frame_4725
24271 | 11 | AWAY | frame_4727
24299 | 86 | HOME | frame_4733
24301 | 6 | HOME | frame_4734
24324 | 2 | HOME | frame_4738
24327 | 12 | AWAY | frame_4739
24331 | 88 | AWAY | frame_4739
24364 | 3 | AWAY | frame_4744
24377 | 5 | AWAY | frame_4745
24402 | 2 | AWAY | frame_4749
24422 | 7 | AWAY | frame_4751
24454 | 17 | HOME | frame_4754
24455 | 7 | AWAY | frame_4754
24568 | 88 | AWAY | frame_4771
24575 | 9 | HOME | frame_4772
24583 | 29 | AWAY | frame_4773
24599 | 23 | HOME | frame_4775
24621 | 7 | AWAY | frame_4778
24622 | 27 | AWAY | frame_4778
24624 | 1 | AWAY | frame_4778
24625 | 8 | AWAY | frame_4778
24627 | 8 | HOME | frame_4778
24644 | 11 | HOME | frame_4781
24647 | 11 | AWAY | frame_4781
24649 | 9 | AWAY | frame_4781
24650 | 55 | AWAY | frame_4781
24666 | 14 | HOME | frame_4784
24667 | 25 | AWAY | frame_4784
24674 | 11 | AWAY | frame_4786
24675 | 10 | AWAY | frame_4786
24683 | 88 | HOME | frame_4788
24698 | 11 | HOME | frame_4791
24701 | 1 | AWAY | frame_4791
24719 | 14 | HOME | frame_4794
24727 | 9 | AWAY | frame_4794
24729 | 9 | AWAY | frame_4795
24734 | 19 | AWAY | frame_4795
24740 | 3 | AWAY | frame_4796
24744 | 28 | AWAY | frame_4796
24749 | 30 | AWAY | frame_4797
24751 | 9 | AWAY | frame_4797
24766 | 9 | AWAY | frame_4798
24768 | 28 | HOME | frame_4799
24775 | 3 | AWAY | frame_4799
24777 | 29 | AWAY | frame_4799
24790 | 79 | AWAY | frame_4802
24792 | 7 | AWAY | frame_4802
24801 | 9 | AWAY | frame_4804
24813 | 39 | AWAY | frame_4807
24817 | 5 | AWAY | frame_4808
24821 | 7 | AWAY | frame_4808
24822 | 2 | AWAY | frame_4808
24823 | 87 | HOME | frame_4809
24828 | 19 | HOME | frame_4811
24830 | 7 | HOME | frame_4811
24835 | 2 | AWAY | frame_4814
24846 | 23 | AWAY | frame_4819
24859 | 2 | AWAY | frame_4821
24861 | 1 | HOME | frame_4822
24863 | 44 | AWAY | frame_4822
24872 | 5 | AWAY | frame_4824
24875 | 4 | HOME | frame_4826
24883 | 7 | HOME | frame_4828
24884 | 71 | AWAY | frame_4829
24887 | 5 | AWAY | frame_4829
24900 | 4 | AWAY | frame_4831
24911 | 25 | HOME | frame_4834
24921 | 4 | AWAY | frame_4839
24939 | 23 | HOME | frame_4840
24944 | 24 | HOME | frame_4841
24956 | 2 | HOME | frame_4842
24957 | 8 | AWAY | frame_4842
24969 | 18 | AWAY | frame_4843
24981 | 1 | AWAY | frame_4846
24988 | 7 | AWAY | frame_4847
24993 | 11 | HOME | frame_4848
25002 | 1 | AWAY | frame_4849
25006 | 2 | HOME | frame_4849
25058 | 2 | HOME | frame_486
25127 | 86 | HOME | frame_4868
25198 | 37 | AWAY | frame_4879
25288 | 9 | HOME | frame_4899
25307 | 3 | HOME | frame_4901
25322 | 3 | AWAY | frame_4905
25324 | 16 | AWAY | frame_4905
25344 | 91 | HOME | frame_4909
25345 | 2 | AWAY | frame_4909
25364 | 4 | AWAY | frame_4911
25365 | 16 | AWAY | frame_4911
25367 | 22 | AWAY | frame_4911
25383 | 10 | AWAY | frame_4916
25409 | 7 | AWAY | frame_4921
25410 | 9 | AWAY | frame_4921
25411 | 4 | AWAY | frame_4921
25412 | 9 | AWAY | frame_4921
25415 | 78 | AWAY | frame_4921
25419 | 1 | AWAY | frame_4925
25422 | 5 | AWAY | frame_4927
25424 | 2 | AWAY | frame_4927
25425 | 1 | AWAY | frame_4929
25434 | 18 | HOME | frame_4931
25435 | 9 | HOME | frame_4931
25436 | 42 | AWAY | frame_4932
25440 | 1 | AWAY | frame_4935
25444 | 7 | AWAY | frame_4939
25445 | 54 | AWAY | frame_4939
25461 | 62 | AWAY | frame_4946
25472 | 1 | HOME | frame_4956
25484 | 1 | HOME | frame_4963
25532 | 3 | AWAY | frame_4987
25554 | 44 | AWAY | frame_4999
25586 | 2 | HOME | frame_5019
25610 | 14 | HOME | frame_5022
25611 | 20 | HOME | frame_5023
25628 | 12 | AWAY | frame_5026
25634 | 4 | AWAY | frame_5027
25663 | 68 | AWAY | frame_5031
25664 | 19 | HOME | frame_5031
25678 | 7 | HOME | frame_5032
25680 | 86 | HOME | frame_5033
25686 | 6 | AWAY | frame_5034
25687 | 88 | AWAY | frame_5034
25688 | 1 | HOME | frame_5035
25689 | 17 | AWAY | frame_5035
25694 | 05 | HOME | frame_5038
25702 | 7 | HOME | frame_504
25719 | 1 | AWAY | frame_5041
25720 | 2 | HOME | frame_5041
25731 | 12 | AWAY | frame_5042
25732 | 1 | HOME | frame_5042
25736 | 7 | HOME | frame_5043
25743 | 3 | AWAY | frame_5044
25753 | 75 | AWAY | frame_5045
25762 | 88 | AWAY | frame_5046
25763 | 1 | AWAY | frame_5046
25765 | 1 | AWAY | frame_5046
25767 | 10 | HOME | frame_5046
25768 | 9 | AWAY | frame_5046
25776 | 8 | AWAY | frame_5049
25789 | 3 | AWAY | frame_5051
25809 | 28 | HOME | frame_5059
25820 | 17 | HOME | frame_5061
25839 | 37 | HOME | frame_5070
25841 | 2 | HOME | frame_5071
25852 | 7 | HOME | frame_5073
25889 | 3 | AWAY | frame_5079
25906 | 28 | AWAY | frame_5080
25921 | 23 | HOME | frame_5083
25949 | 3 | HOME | frame_5087
25975 | 24 | HOME | frame_5090
26006 | 5 | HOME | frame_5095
26010 | 5 | AWAY | frame_5096
26043 | 5 | HOME | frame_5101
26057 | 9 | HOME | frame_5104
26059 | 9 | HOME | frame_5104
26065 | 5 | AWAY | frame_5105
26067 | 9 | AWAY | frame_5105
26085 | 27 | AWAY | frame_5108
26087 | 23 | AWAY | frame_5108
26089 | 2 | AWAY | frame_5108
26106 | 7 | AWAY | frame_511
26126 | 5 | AWAY | frame_5112
26144 | 81 | HOME | frame_5115
26151 | 7 | AWAY | frame_5116
26167 | 3 | AWAY | frame_512
26181 | 2 | AWAY | frame_5121
26189 | 22 | AWAY | frame_5123
26192 | 1 | AWAY | frame_5123
26220 | 14 | AWAY | frame_5126
26222 | 44 | HOME | frame_5127
26232 | 9 | AWAY | frame_5128
26270 | 24 | AWAY | frame_5132
26273 | 9 | AWAY | frame_5133
26280 | 2 | AWAY | frame_5135
26286 | 2 | AWAY | frame_5135
26319 | 7 | HOME | frame_5140
26325 | 2 | AWAY | frame_5141
26326 | 1 | AWAY | frame_5141
26329 | 22 | HOME | frame_5142
26330 | 9 | AWAY | frame_5142
26342 | 24 | HOME | frame_5145
26359 | 7 | AWAY | frame_5147
26387 | 14 | HOME | frame_5150
26396 | 9 | AWAY | frame_5152
26428 | 25 | AWAY | frame_5156
26495 | 7 | HOME | frame_5166
26523 | 3 | AWAY | frame_5172
26530 | 1 | AWAY | frame_5173
26532 | 8 | HOME | frame_5173
26534 | 9 | AWAY | frame_5174
26565 | 7 | AWAY | frame_5179
26566 | 7 | AWAY | frame_5179
26568 | 86 | HOME | frame_5179
26588 | 9 | AWAY | frame_5182
26611 | 3 | HOME | frame_5186
26615 | 4 | HOME | frame_5187
26651 | 3 | AWAY | frame_5191
26652 | 10 | AWAY | frame_5191
26653 | 2 | AWAY | frame_5191
26674 | 3 | AWAY | frame_5194
26675 | 9 | AWAY | frame_5194
26701 | 2 | AWAY | frame_5198
26742 | 7 | HOME | frame_5203
26749 | 23 | AWAY | frame_5205
26753 | 5 | AWAY | frame_5205
26767 | 2 | HOME | frame_5207
26768 | 10 | AWAY | frame_5208
26770 | 28 | HOME | frame_5208
26775 | 5 | HOME | frame_5209
26822 | 9 | HOME | frame_5218
26900 | 88 | HOME | frame_5259
26908 | 17 | HOME | frame_5263
26917 | 24 | AWAY | frame_5277
26945 | 21 | HOME | frame_5303
26984 | 19 | AWAY | frame_5337
27068 | 2 | AWAY | frame_5367
27110 | 2 | AWAY | frame_5386
27130 | 88 | AWAY | frame_5401
27167 | 7 | HOME | frame_5418
27176 | 9 | AWAY | frame_5421
27208 | 3 | HOME | frame_5437
27230 | 17 | AWAY | frame_5447
27246 | 16 | AWAY | frame_5454
27290 | 6 | AWAY | frame_5479
27314 | 77 | AWAY | frame_5499
27340 | 1 | AWAY | frame_5516
27341 | 7 | HOME | frame_5516
27347 | 6 | AWAY | frame_5521
27433 | 7 | AWAY | frame_5552
27455 | 5 | AWAY | frame_5564
27460 | 12 | HOME | frame_5568
27480 | 12 | AWAY | frame_5572
27538 | 1 | HOME | frame_5598
27591 | 7 | AWAY | frame_5616
27614 | 44 | AWAY | frame_5625
27643 | 08 | HOME | frame_5659
27647 | 24 | HOME | frame_5661
27649 | 9 | AWAY | frame_5667
27660 | 3 | AWAY | frame_5679
27678 | 08 | AWAY | frame_5694
27679 | 88 | AWAY | frame_5697
27696 | 11 | HOME | frame_5704
27701 | 9 | HOME | frame_5707
27708 | 10 | AWAY | frame_5709
27716 | 5 | AWAY | frame_5711
27717 | 1 | AWAY | frame_5711
27741 | 2 | HOME | frame_5728
27774 | 1 | AWAY | frame_5748
27784 | 9 | AWAY | frame_5752
27801 | 16 | HOME | frame_5762
27804 | 23 | AWAY | frame_5764
27806 | 6 | AWAY | frame_5766
27872 | 1 | HOME | frame_5784
27895 | 45 | HOME | frame_5788
27900 | 25 | HOME | frame_5789
27914 | 42 | HOME | frame_5791
27921 | 08 | AWAY | frame_5793
27924 | 2 | AWAY | frame_5795
27934 | 37 | HOME | frame_5803
27937 | 1 | HOME | frame_5808
27941 | 23 | HOME | frame_5814
27945 | 9 | HOME | frame_5817
27951 | 5 | HOME | frame_5823
27962 | 28 | HOME | frame_588
27963 | 08 | HOME | frame_589
27965 | 25 | HOME | frame_589
27966 | 19 | AWAY | frame_589
27972 | 3 | HOME | frame_590
27984 | 9 | HOME | frame_591
28001 | 13 | AWAY | frame_593
28003 | 9 | AWAY | frame_593
28004 | 18 | AWAY | frame_594
28026 | 1 | AWAY | frame_596
28033 | 40 | HOME | frame_597
28054 | 5 | AWAY | frame_600
28070 | 9 | AWAY | frame_602
28081 | 7 | HOME | frame_603
28086 | 9 | AWAY | frame_604
28122 | 47 | AWAY | frame_609
28195 | 19 | AWAY | frame_622
28207 | 5 | AWAY | frame_623
28210 | 1 | AWAY | frame_624
28213 | 12 | HOME | frame_624
28225 | 9 | HOME | frame_626
28228 | 2 | AWAY | frame_626
28241 | 44 | AWAY | frame_628
28243 | 16 | HOME | frame_629
28246 | 19 | AWAY | frame_629
28250 | 1 | AWAY | frame_630
28251 | 9 | AWAY | frame_630
28276 | 1 | AWAY | frame_634
28288 | 9 | AWAY | frame_636
28292 | 22 | AWAY | frame_636
28315 | 14 | HOME | frame_641
28317 | 8 | AWAY | frame_641
28323 | 1 | AWAY | frame_642
28327 | 28 | AWAY | frame_643
28329 | 1 | AWAY | frame_643
28334 | 1 | AWAY | frame_644
28336 | 51 | AWAY | frame_644
28366 | 1 | AWAY | frame_649
28371 | 5 | AWAY | frame_650
28390 | 27 | AWAY | frame_654
28395 | 9 | HOME | frame_654
28402 | 7 | HOME | frame_655
28410 | 11 | AWAY | frame_656
28428 | 7 | AWAY | frame_658
28437 | 7 | HOME | frame_660
28463 | 23 | HOME | frame_666
28477 | 9 | HOME | frame_671
28570 | 7 | HOME | frame_689
28580 | 7 | AWAY | frame_691
28589 | 77 | HOME | frame_693
28595 | 9 | HOME | frame_694
28640 | 9 | AWAY | frame_700
28657 | 9 | AWAY | frame_703
28680 | 3 | AWAY | frame_707
28691 | 23 | AWAY | frame_708
28704 | 88 | AWAY | frame_710
28728 | 7 | HOME | frame_713
28767 | 23 | HOME | frame_719
28858 | 2 | AWAY | frame_734
28862 | 14 | HOME | frame_735
28863 | 2 | AWAY | frame_735
28864 | 2 | AWAY | frame_735
28884 | 23 | AWAY | frame_737
28888 | 44 | HOME | frame_738
28927 | 19 | AWAY | frame_743
28934 | 9 | HOME | frame_744
28948 | 5 | AWAY | frame_746
28954 | 46 | HOME | frame_748
28966 | 11 | AWAY | frame_750
28975 | 29 | AWAY | frame_752
29003 | 8 | HOME | frame_756
29011 | 3 | AWAY | frame_757
29012 | 22 | AWAY | frame_757
29044 | 39 | AWAY | frame_762
29045 | 9 | HOME | frame_762
29090 | 9 | HOME | frame_768
29127 | 14 | HOME | frame_772
29132 | 9 | HOME | frame_773
29144 | 08 | HOME | frame_775
29149 | 22 | HOME | frame_775
29201 | 4 | AWAY | frame_783
29202 | 9 | HOME | frame_783
29212 | 14 | HOME | frame_784
29219 | 7 | HOME | frame_784
29227 | 5 | AWAY | frame_786
29229 | 2 | HOME | frame_786
29237 | 9 | AWAY | frame_787
29239 | 7 | AWAY | frame_788
29240 | 7 | HOME | frame_788
29246 | 3 | HOME | frame_790
29263 | 08 | HOME | frame_793
29273 | 2 | AWAY | frame_794
29304 | 08 | HOME | frame_798
29311 | 5 | AWAY | frame_799
29316 | 5 | HOME | frame_799
29341 | 88 | HOME | frame_802
29377 | 23 | AWAY | frame_809
29408 | 9 | HOME | frame_819
29439 | 25 | HOME | frame_824
29481 | 9 | AWAY | frame_829
29483 | 29 | AWAY | frame_829
29513 | 55 | HOME | frame_834
29535 | 68 | HOME | frame_840
29540 | 4 | HOME | frame_842
29570 | 5 | HOME | frame_847
29571 | 7 | AWAY | frame_847
29580 | 24 | AWAY | frame_847
29582 | 17 | HOME | frame_848
29583 | 5 | HOME | frame_848
29591 | 9 | HOME | frame_849
29593 | 62 | HOME | frame_849
29598 | 12 | HOME | frame_850
29599 | 2 | AWAY | frame_850
29633 | 7 | AWAY | frame_855
29635 | 23 | AWAY | frame_855
29660 | 44 | AWAY | frame_860
29684 | 24 | AWAY | frame_863
29723 | 5 | AWAY | frame_868
29780 | 2 | HOME | frame_879
29829 | 11 | AWAY | frame_884
29845 | 1 | HOME | frame_886
29910 | 9 | AWAY | frame_893
29950 | 24 | AWAY | frame_898
29965 | 9 | HOME | frame_900
29988 | 1 | HOME | frame_904
29989 | 16 | HOME | frame_904
29993 | 14 | HOME | frame_906
29997 | 17 | AWAY | frame_907
30035 | 4 | AWAY | frame_914
30039 | 24 | AWAY | frame_914
30067 | 5 | AWAY | frame_921
30087 | 4 | HOME | frame_924
30095 | 6 | HOME | frame_925
30126 | 9 | AWAY | frame_930
30131 | 9 | AWAY | frame_931
30138 | 7 | HOME | frame_932
30156 | 17 | HOME | frame_935
30166 | 31 | HOME | frame_937
30202 | 23 | HOME | frame_945
30203 | 9 | HOME | frame_945
30210 | 77 | AWAY | frame_950
30215 | 4 | AWAY | frame_953
30230 | 1 | HOME | frame_959
30242 | 06 | AWAY | frame_962
30255 | 7 | HOME | frame_964
30270 | 32 | HOME | frame_966
30273 | 4 | HOME | frame_966
30321 | 08 | HOME | frame_976
30341 | 4 | AWAY | frame_979
30354 | 3 | AWAY | frame_980
30364 | 4 | HOME | frame_981
30366 | 2 | AWAY | frame_982
30367 | 2 | HOME | frame_982
30374 | 44 | HOME | frame_982
30381 | 25 | AWAY | frame_984
30382 | 77 | HOME | frame_984
30389 | 41 | HOME | frame_985
30402 | 29 | AWAY | frame_987
30409 | 1 | HOME | frame_988
30459 | 06 | AWAY | frame_995
30466 | 4 | AWAY | frame_996
30473 | 29 | AWAY | frame_997
